ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
AJG,219.27,216.42,1.32,OPTIMAL,95,1.48,0.9,214.99,1.99,,,,0.02,14.3,71.2,106.0,clean,81.1,WARNING,-17.8,0,Deep Decline,5.88,-4.52,-14.35,XLF,index,Index,10.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.68, 'median_ttg': 1.0, 'prob_good': 42.7, 'prob_bad': 35.9}",82.5
JNK,95.91,95.42,0.51,OPTIMAL,95,1.48,0.9,94.98,0.97,,,,0.047,-4.9,66.3,184.0,clean,77.6,WARNING,-2.2,1,Basing,1.32,-0.49,-1.37,HYG,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",79.7
BBY,64.2,62.96,1.97,OPTIMAL,95,1.48,0.9,63.25,1.51,,,,0.014,10.4,64.9,218.0,clean,78.8,WARNING,-12.6,0,Deep Decline,1.94,-2.13,-7.2,XLF,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -3.12, 'median_ttg': 1.0, 'prob_good': 39.2, 'prob_bad': 38.3}",79.6
NTR,75.81,75.58,0.31,OPTIMAL,95,1.48,0.9,75.03,1.04,,,,0.177,-57.7,83.8,14.0,clean,55.9,WARNING,-11.2,3,Parabolic,0.21,1.88,20.03,XLE,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.56, 'median_ttg': 2.0, 'prob_good': 36.2, 'prob_bad': 41.8}",79.3
HYG,79.7,79.34,0.45,OPTIMAL,95,1.48,0.9,79.0,0.89,,,,0.055,-5.1,66.3,184.0,clean,75.8,WARNING,-1.9,1,Basing,1.24,-0.47,-1.2,HYG,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",79.2
AON,326.17,325.96,0.06,OPTIMAL,95,1.48,0.9,322.93,1.0,,,,0.045,-15.7,68.0,160.0,clean,73.3,WARNING,-8.9,0,Deep Decline,3.99,-3.72,-5.26,XLF,equity,Equity,30.0,True,False,"{'grade': 'OK', 'median_mae': -3.17, 'median_ttg': 1.0, 'prob_good': 38.9, 'prob_bad': 40.3}",79.0
SWKS,55.97,55.73,0.43,OPTIMAL,95,1.48,0.9,54.68,2.37,,,,0.02,-10.9,55.6,461.0,clean,85.6,WARNING,-17.3,0,Deep Decline,4.32,-0.9,-13.09,XLF,equity,Equity,16.0,False,False,"{'grade': 'OK', 'median_mae': -4.1, 'median_ttg': 1.0, 'prob_good': 35.0, 'prob_bad': 46.6}",78.4
WFC,81.85,79.65,2.76,OPTIMAL,95,1.48,0.9,79.38,3.11,,,,0.238,52.8,60.0,334.0,clean,79.3,WARNING,-16.3,0,Deep Decline,6.04,-0.32,-14.02,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",78.0
KRE,66.64,65.04,2.46,OPTIMAL,95,1.48,0.9,64.78,2.88,,,,0.292,40.2,78.1,41.0,clean,54.2,CAUTION,-10.0,1,Basing,5.16,0.06,2.15,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",76.9
PYPL,45.48,45.44,0.1,OPTIMAL,95,1.48,0.9,44.87,1.36,,,,0.135,-26.3,48.8,669.0,clean,88.7,BREAKDOWN,-24.4,0,Deep Decline,4.34,-4.53,-21.78,XLC,equity,Equity,27.0,False,False,"{'grade': 'OK', 'median_mae': -4.1, 'median_ttg': 1.0, 'prob_good': 35.0, 'prob_bad': 46.6}",76.9
WYNN,102.71,102.45,0.25,OPTIMAL,95,1.48,0.9,100.75,1.94,,,,0.005,-5.3,49.5,656.0,clean,87.6,WARNING,-16.9,0,Deep Decline,6.34,-2.52,-16.2,XLF,index,Index,10.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.68, 'median_ttg': 1.0, 'prob_good': 42.7, 'prob_bad': 35.9}",76.8
XLF,49.88,49.75,0.26,OPTIMAL,95,1.48,0.9,49.13,1.52,,,,0.046,-10.5,52.4,569.0,clean,83.9,WARNING,-11.8,0,Deep Decline,4.33,-2.64,-9.19,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",76.8
