target_date,window,similar_date,correlation
2026-03-06,25Y,2026-03-05,0.9082
2026-03-06,25Y,2026-03-03,0.6996
2026-03-06,25Y,2026-03-04,0.6887
2026-03-06,25Y,2007-03-02,0.5202
2026-03-06,25Y,2007-03-05,0.4994
2026-03-06,25Y,2007-03-01,0.4951
2026-03-06,25Y,2018-03-23,0.4864
2026-03-06,25Y,2018-02-08,0.4742
2026-03-06,25Y,2018-02-07,0.4737
2026-03-06,25Y,2004-03-15,0.4622
2026-03-06,25Y,2007-08-01,0.4616
2026-03-06,25Y,2018-02-05,0.4607
2026-03-06,25Y,2010-05-07,0.4602
2026-03-06,25Y,2012-05-18,0.4586
2026-03-06,25Y,2012-05-17,0.457
2026-03-06,25Y,2023-09-27,0.4505
2026-03-06,25Y,2022-03-07,0.4503
2026-03-06,25Y,2018-02-06,0.449
2026-03-06,25Y,2010-05-06,0.4488
2026-03-06,25Y,2018-02-09,0.4479
2026-03-06,25Y,2013-06-24,0.4473
2026-03-06,25Y,2007-07-31,0.4471
2026-03-06,25Y,2004-03-16,0.4422
2026-03-06,25Y,2007-07-30,0.4416
2026-03-06,25Y,2001-03-22,0.4415
2026-03-06,25Y,2008-06-12,0.4408
2026-03-06,25Y,2010-05-05,0.4395
2026-03-06,25Y,2025-04-07,0.4376
2026-03-06,25Y,2007-03-07,0.4372
2026-03-06,25Y,2010-05-04,0.4322
2026-03-06,25Y,2022-03-08,0.4321
2026-03-06,25Y,2023-10-03,0.4307
2026-03-06,25Y,2007-07-27,0.4295
2026-03-06,25Y,2024-04-16,0.4295
2026-03-06,25Y,2000-09-18,0.4279
2026-03-06,25Y,2022-09-26,0.4268
2026-03-06,25Y,2008-07-02,0.4261
2026-03-06,25Y,2010-04-28,0.4256
2026-03-06,25Y,2010-05-10,0.4231
2026-03-06,25Y,2025-04-08,0.4219
2026-03-06,25Y,2013-06-21,0.4218
2026-03-06,25Y,2008-06-11,0.4213
2026-03-06,25Y,2009-10-28,0.4206
2026-03-06,25Y,2015-08-26,0.4204
2026-03-06,25Y,2026-03-02,0.4204
2026-03-06,25Y,2006-06-12,0.4199
2026-03-06,25Y,2006-06-14,0.4191
2026-03-06,25Y,2018-03-22,0.4188
2026-03-06,25Y,2022-06-16,0.4187
2026-03-06,25Y,2014-02-04,0.4186
2026-03-06,25Y,2020-03-13,0.4183
2026-03-06,25Y,2023-08-18,0.4178
2026-03-06,25Y,2020-03-17,0.4172
2026-03-06,25Y,2025-04-04,0.417
2026-03-06,25Y,2004-05-11,0.4165
2026-03-06,25Y,2023-08-21,0.4162
2026-03-06,25Y,2011-11-22,0.4159
2026-03-06,25Y,2012-05-16,0.4149
2026-03-06,25Y,2011-11-25,0.4108
2026-03-06,25Y,2020-03-16,0.4107
2026-03-06,25Y,2004-03-23,0.4095
2026-03-06,25Y,2020-03-18,0.4094
2026-03-06,25Y,2022-09-23,0.4093
2026-03-06,25Y,2001-03-20,0.4093
2026-03-06,25Y,2014-02-03,0.4077
2026-03-06,25Y,2004-05-10,0.4067
2026-03-06,25Y,2022-03-11,0.405
2026-03-06,25Y,2023-10-02,0.4048
2026-03-06,25Y,2020-03-12,0.4047
2026-03-06,25Y,2002-09-24,0.4038
