ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
AA,IAU,38.0,82.3,122.0,80.1,,,,,,,5.0,,,83.6,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Basic Materials
SQM,VXUS,49.0,80.8,72.0,83.2,,,,,,,5.0,,,81.5,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Basic Materials
NORW,VGK,54.0,80.0,30.0,86.4,,,,,,5.3,,,,80.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
BG,XLB,69.0,78.8,53.0,84.7,,,,,,,6.0,,,81.8,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Consumer Defensive
HDGE,--,102.0,75.3,122.0,80.1,,,,,,3.0,,,,87.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
AMLP,XLE,142.0,72.6,134.0,79.5,,,,,,4.0,,,,83.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
CLMT,--,1.0,94.4,2.0,95.1,,,,,,,,,,80.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
XOM,XLE,4.0,90.7,26.0,86.8,,,,,,,3.0,,,81.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
TTE,XLE,5.0,90.3,44.0,85.3,,,,,,,3.0,,,83.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
PBR,XLE,6.0,90.2,5.0,92.6,,,,,,,7.0,,,79.3,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Energy
SHEL,XLE,8.0,88.2,81.0,82.7,,,,,,,3.0,,,86.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
