ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
CVE,30.05,13.61,33.26,64.66,126.62,262.48,104.01,2.44,1.94,1.96,2.07,0.4,4,True,True,True,True,True,98.69,183.04,-160.15,86.76,141.3,-476.13,91.12,123.99,-141.31,0.7217,XLE,0.74,0.71,clean,0.712,thin,none,strong_buy,81.87689969604864,93.75,93.88297872340425,6,100.0,92.1,1
EACO,104.99,16.59,14.13,29.62,152.99,462.95,1758.23,0.85,2.1,5.17,3.03,3.8,4,True,True,True,True,True,125.06,383.5,1494.08,113.13,341.77,1178.1,117.49,324.45,1512.91,0.9609,,,0.53,clean,,normal,none,strong_buy,79.04951874366768,93.75,95.14627659574468,6,100.0,91.5,2
MPC,254.65,15.17,32.07,30.24,62.51,313.93,617.53,2.11,0.94,2.07,5.02,1.97,4,True,True,True,True,True,34.58,234.48,353.37,22.65,192.75,37.39,27.01,175.43,372.21,1.0496,XLE,0.72,1.03,clean,0.954,normal,none,strong_buy,78.32130192502534,93.75,95.6781914893617,6,100.0,91.4,3
REX,48.77,4.77,44.16,52.07,132.24,270.87,467.09,9.26,1.18,2.54,2.05,1.72,4,True,True,True,True,True,104.31,191.43,202.94,92.38,149.69,-113.04,96.74,132.38,221.78,1.0133,XLE,0.4,-0.38,clean,0.757,normal,none,strong_buy,78.52710233029381,93.75,95.2127659574468,6,100.0,91.4,3
AZLCZ,2150.0,5.39,16.22,65.38,101.88,517.82,1062.16,3.01,4.03,1.56,5.08,2.05,5,True,True,True,True,True,73.95,438.37,798.01,62.02,396.63,482.03,66.38,379.32,816.84,0.1967,,,-0.05,clean,0.981,normal,none,strong_buy,76.46276595744682,99.40159574468085,89.76063829787235,6,100.0,90.8,5
CLMT,34.22,4.39,18.0,82.99,147.79,498.25,829.89,4.1,4.61,1.78,3.37,1.67,5,True,True,True,True,True,119.86,418.8,565.74,107.93,377.07,249.76,112.29,359.75,584.57,0.1078,,,-0.41,clean,0.86,normal,none,strong_buy,77.4062816616008,99.40159574468085,88.63031914893617,6,100.0,90.8,5
FCFS,227.59,7.19,25.33,45.34,81.01,193.02,394.22,3.52,1.79,1.79,2.38,2.04,5,True,True,True,True,True,53.09,113.57,130.07,41.15,71.84,-185.91,45.51,54.52,148.91,0.169,,,0.44,clean,1.15,normal,none,strong_buy,76.04008358662615,99.40159574468085,89.56117021276596,6,100.0,90.6,7
VLO,246.96,5.62,25.11,36.95,93.24,202.57,348.12,4.47,1.47,2.52,2.17,1.72,4,True,True,True,True,True,65.31,123.13,83.97,53.38,81.39,-232.01,57.74,64.07,102.8,1.3121,XLE,0.73,-0.12,clean,0.876,normal,none,strong_buy,74.12455673758866,93.75,96.80851063829788,6,100.0,90.3,8
LINC,48.4,22.25,46.49,124.91,125.75,559.4,2944.03,2.09,2.69,1.01,4.45,5.26,4,True,True,True,True,True,97.82,479.95,2679.87,85.89,438.22,2363.89,90.25,420.9,2698.71,-0.6539,XLB,0.34,0.95,clean,1.341,normal,none,strong_buy,89.5864994934144,93.75,73.40425531914893,6,100.0,90.3,8
MRVL,196.33,18.59,152.38,141.43,226.62,358.61,1962.29,8.2,0.93,1.6,1.58,5.47,3,True,True,True,True,True,198.69,279.16,1698.14,186.76,237.42,1382.16,191.12,220.11,1716.97,0.0513,QQQ,0.52,0.41,clean,1.175,normal,none,strong_buy,91.95478723404256,75.16622340425532,87.83244680851064,6,100.0,90.2,10
IMO,133.19,5.1,12.39,34.66,84.86,303.0,329.78,2.43,2.8,2.45,3.57,1.09,4,True,True,True,True,True,56.93,223.55,65.63,45.0,181.81,-250.35,49.36,164.5,84.47,0.2857,XLE,0.66,-0.09,clean,0.757,normal,none,strong_buy,70.45656028368793,93.75,90.55851063829788,6,100.0,88.0,11
EFXT,27.4,10.13,41.9,103.26,298.26,341.22,291.43,4.14,2.46,2.89,1.14,0.85,3,True,True,True,True,True,270.33,261.78,27.28,258.4,220.04,-288.7,262.75,202.73,46.11,-0.1699,,,-0.26,clean,1.038,normal,none,strong_buy,86.18920972644376,75.16622340425532,84.6409574468085,6,100.0,87.8,12
DINO,69.91,17.42,40.98,29.32,99.8,90.65,148.61,2.35,0.72,3.4,0.91,1.64,3,True,True,True,True,True,71.87,11.2,-115.54,59.94,-30.54,-431.52,64.3,-47.85,-96.7,0.9437,XLE,0.55,1.03,clean,0.917,normal,none,strong_buy,78.30230496453902,75.16622340425532,94.9468085106383,6,100.0,87.5,13
TEN,42.61,10.53,34.04,68.82,137.78,357.68,45.68,3.23,2.02,2.0,2.6,0.13,4,True,True,True,True,True,109.85,278.23,-218.48,97.92,236.5,-534.46,102.28,219.18,-199.64,-0.7093,,,0.22,clean,0.745,thin,none,strong_buy,81.20092451874368,93.75,71.67553191489363,6,100.0,87.4,14
EXCE,24.0,4.35,25.33,37.14,140.0,772.73,54445.45,5.83,1.47,3.77,5.52,70.46,4,True,True,True,True,True,112.07,693.28,54181.3,100.14,651.54,53865.32,104.5,634.23,54200.14,-0.4101,,,-0.54,clean,,normal,none,strong_buy,75.90710486322189,93.75,79.12234042553192,6,100.0,87.3,15
