ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
AA,XLK,23.0,81.8,110.0,78.4,,,,,,,5.0,,,90.3,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Basic Materials
RAAX,IAU,26.0,81.4,102.0,78.9,,,,,,0.1,,,,81.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
VDE,XLE,27.0,81.1,85.0,80.6,,,,,,3.6,,,,85.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
VPU,XLU,28.0,81.0,47.0,83.9,,,,,,4.3,,,,85.6,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
XLU,XLU,31.0,80.7,36.0,84.8,,,,,,4.1,,,,85.5,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
LHX,XLI,49.0,76.7,22.0,85.8,,,,,,,8.0,,,85.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
XOP,XLE,85.0,72.7,139.0,75.9,,,,,,3.5,,,,88.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
IYZ,XLI,89.0,72.0,100.0,79.2,,,,,,3.6,,,,80.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
XLE,XLE,90.0,71.8,83.0,80.7,,,,,,3.8,,,,85.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
NORW,VXUS,98.0,70.3,77.0,81.1,,,,,,3.9,,,,81.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
WDC,XLK,128.0,65.7,149.0,74.1,,,,,,,5.0,,,85.3,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
TNGX,--,1.0,98.2,16.0,88.2,,,,,,,,,,80.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CENX,XLK,2.0,94.5,5.0,90.6,,,,,,,,,,85.7,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
MAZE,--,3.0,93.5,107.0,78.6,,,,,,,,,,82.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
LINC,--,4.0,93.3,2.0,92.0,,,,,,,,,,81.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
GPRE,XLE,5.0,92.8,69.0,81.7,,,,,,,,,,80.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TYRA,--,6.0,92.6,146.0,74.5,,,,,,,,,,85.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PRE,--,8.0,91.5,134.0,76.4,,,,,,,,,,80.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TERN,--,11.0,88.6,143.0,75.0,,,,,,,,,,86.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PBR,XLE,13.0,87.5,9.0,89.0,,,,,,,7.0,,,78.1,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Energy
MNMD,--,16.0,84.6,93.0,79.8,,,,,,,,,,86.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
AEP,XLU,16.0,84.6,34.0,85.0,,,,,,,1.0,,,88.4,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Utilities
CTRE,TLT,19.0,84.0,51.0,83.4,,,,,,,,,,81.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
REX,XLF,21.0,82.5,36.0,84.8,,,,,,,,,,89.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
GUNR,IAU,24.0,81.6,58.0,82.9,,,,,,3.8,,,,76.7,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
BG,XLB,28.0,81.0,20.0,85.9,,,,,,,6.0,,,76.0,CAUTION,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Consumer Defensive
HCA,--,28.0,81.0,15.0,88.3,,,,,,,3.0,,,85.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
