ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
HAL,XLE,18.0,84.0,130.0,79.9,,,,,,,6.0,,,84.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
XOP,XLE,27.0,81.1,49.0,84.1,,,,,,5.6,,,,85.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
XLE,XLE,46.0,78.5,62.0,83.4,,,,,,5.2,,,,85.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
BG,XLB,65.0,75.8,21.0,87.4,,,,,,,6.0,,,81.9,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Consumer Defensive
CW,XLI,116.0,70.8,43.0,84.8,,,,,,,5.0,,,84.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
TNGX,--,1.0,95.9,54.0,83.8,,,,,,,,,,89.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PARR,XLE,2.0,94.2,93.0,81.9,,,,,,,,,,86.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
FPLSF,XLF,4.0,92.2,96.0,81.3,,,,,,,,,,85.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
LINC,LQD,5.0,91.5,1.0,95.3,,,,,,,,,,80.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
VIST,XLE,6.0,90.8,46.0,84.3,,,,,,,,,,82.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CLMT,--,8.0,89.4,4.0,91.8,,,,,,,,,,82.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TTE,XLE,10.0,89.0,67.0,83.1,,,,,,,3.0,,,80.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
MRVL,VXUS,13.0,87.3,93.0,81.9,,,,,,,0.0,,,85.7,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
EZPW,XLI,14.0,86.4,7.0,90.8,,,,,,,,,,85.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TERN,--,19.0,83.7,85.0,82.3,,,,,,,,,,89.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
VLO,XLE,25.0,81.3,3.0,92.1,,,,,,,4.0,,,89.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CACI,--,28.0,81.0,25.0,87.0,,,,,,,5.0,,,44.5,WARNING,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
ROST,XLY,32.0,80.4,12.0,89.4,,,,,,,3.0,,,89.1,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
COP,XLE,33.0,80.2,8.0,90.5,,,,,,,4.0,,,85.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
DVN,XLE,36.0,80.0,48.0,84.2,,,,,,,3.0,,,86.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
FANG,XLE,38.0,79.9,57.0,83.6,,,,,,,2.0,,,89.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
XOM,XLE,40.0,79.7,44.0,84.7,,,,,,,3.0,,,86.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
TJX,--,41.0,79.4,24.0,87.1,,,,,,,1.0,,,83.9,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
CTRA,XLE,42.0,79.1,67.0,83.1,,,,,,,4.0,,,86.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
HOLX,--,42.0,79.1,46.0,84.3,,,,,,,1.0,,,80.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
PBR,XLE,44.0,78.8,9.0,90.1,,,,,,,7.0,,,75.9,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Energy
AROC,XLI,50.0,78.1,21.0,87.4,,,,,,,,,,82.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
NYT,XLC,50.0,78.1,13.0,89.1,,,,,,,4.0,,,85.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Communication Services
EOG,XLE,54.0,77.6,85.0,82.3,,,,,,,2.0,,,88.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
IYZ,XLI,55.0,77.2,,,,,,,,3.7,,,,83.7,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
PWR,XLI,58.0,77.0,17.0,88.5,,,,,,,3.0,,,88.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
FTI,VXUS,60.0,76.6,10.0,89.9,,,,,,,4.0,,,83.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CIEN,XLK,62.0,76.4,106.0,80.9,,,,,,,2.0,,,85.5,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
MUSA,--,68.0,75.3,25.0,87.0,,,,,,,,,,84.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CTVA,XLB,71.0,74.8,115.0,80.5,,,,,,,3.0,,,86.7,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Basic Materials
OKE,XLE,72.0,74.5,106.0,80.9,,,,,,,2.0,,,86.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
EPD,XLE,72.0,74.5,113.0,80.6,,,,,,,3.0,,,88.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
MTZ,XLI,76.0,74.4,29.0,86.4,,,,,,,3.0,,,84.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
HDGE,DBA,83.0,73.8,,,,,,,,3.0,,,,89.0,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
TIGO,XLRE,85.0,73.7,40.0,85.3,,,,,,,,,,86.1,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
